,acc_test_teacher,acc_test_student,acc_test_distilled,acc_test_distilled_ds,acc_train_teacher,acc_train_student,acc_train_distilled,acc_train_distilled_ds,time_train_teacher,time_train_student,time_train_distilled,time_train_distilled_ds,time_test_teacher,time_test_student,time_test_distilled,time_test_distilled_ds
68,84.11,78.45,84.11,,95.95166666666667,90.94166666666666,95.95166666666667,,0.44197893142700195,0.2963230609893799,0.44197893142700195,,0.18251419067382812,0.05901527404785156,0.18251419067382812,
69,84.17999999999999,77.81,84.17999999999999,,96.17166666666667,90.53833333333333,96.17166666666667,,0.44697070121765137,0.29403233528137207,0.44697070121765137,,0.19173908233642578,0.05880331993103027,0.19173908233642578,
70,83.91999999999999,78.16,83.91999999999999,,96.03166666666667,90.61833333333334,96.03166666666667,,0.45452165603637695,0.2912116050720215,0.45452165603637695,,0.1891014575958252,0.05903816223144531,0.1891014575958252,
71,84.38,77.48,84.38,,96.17666666666666,90.72333333333333,96.17666666666666,,0.4575796127319336,0.2912101745605469,0.4575796127319336,,0.18039369583129883,0.05867362022399902,0.18039369583129883,
72,83.47,77.95,83.47,,95.69166666666666,90.84666666666666,95.69166666666666,,0.44080686569213867,0.2944529056549072,0.44080686569213867,,0.19287800788879395,0.05941319465637207,0.19287800788879395,
73,83.91999999999999,78.97999999999999,83.91999999999999,,96.32333333333334,91.12833333333333,96.32333333333334,,0.4396476745605469,0.29378724098205566,0.4396476745605469,,0.1894054412841797,0.05854916572570801,0.1894054412841797,
74,83.87,78.95,83.87,,96.15,90.84833333333333,96.15,,0.4471256732940674,0.29044342041015625,0.4471256732940674,,0.18018007278442383,0.05870318412780762,0.18018007278442383,
75,83.08,78.95,83.08,,95.88666666666667,90.79,95.88666666666667,,0.4469025135040283,0.2925405502319336,0.4469025135040283,,0.18258261680603027,0.05863070487976074,0.18258261680603027,
76,84.25,79.09,84.25,,96.39833333333333,91.27833333333332,96.39833333333333,,0.44159483909606934,0.29306840896606445,0.44159483909606934,,0.18890810012817383,0.05908083915710449,0.18890810012817383,
77,84.59,77.96,84.59,,96.73166666666667,90.55333333333333,96.73166666666667,,0.4423644542694092,0.29534459114074707,0.4423644542694092,,0.1816568374633789,0.05866694450378418,0.1816568374633789,
78,84.8,77.79,84.8,,96.61333333333333,90.38000000000001,96.61333333333333,,0.4362492561340332,0.2997429370880127,0.4362492561340332,,0.19054818153381348,0.058655500411987305,0.19054818153381348,
79,84.8,79.09,84.8,,96.395,90.935,96.395,,0.43848466873168945,0.2926959991455078,0.43848466873168945,,0.1821129322052002,0.05881309509277344,0.1821129322052002,
80,84.74000000000001,78.21000000000001,84.74000000000001,,96.52833333333334,90.36666666666666,96.52833333333334,,0.4469170570373535,0.29047656059265137,0.4469170570373535,,0.17748045921325684,0.05856680870056152,0.17748045921325684,
81,84.52,78.86999999999999,84.52,,96.08666666666666,90.625,96.08666666666666,,0.4374728202819824,0.3119485378265381,0.4374728202819824,,0.18445682525634766,0.058565616607666016,0.18445682525634766,
82,84.25,76.32,84.25,,96.26833333333333,89.77833333333334,96.26833333333333,,0.4324951171875,0.2934250831604004,0.4324951171875,,0.18112564086914062,0.058767080307006836,0.18112564086914062,
83,84.07,78.74,84.07,,96.60333333333332,90.90166666666667,96.60333333333332,,0.43397045135498047,0.29001283645629883,0.43397045135498047,,0.1847400665283203,0.058449745178222656,0.1847400665283203,
84,84.47,78.93,84.47,,96.59333333333333,90.79333333333334,96.59333333333333,,0.4368467330932617,0.2942030429840088,0.4368467330932617,,0.18942975997924805,0.05875205993652344,0.18942975997924805,
85,84.58,79.07,84.58,,96.27,90.74166666666666,96.27,,0.44922423362731934,0.2953362464904785,0.44922423362731934,,0.18109869956970215,0.059233665466308594,0.18109869956970215,
86,84.64,79.2,84.64,,96.56333333333333,91.16499999999999,96.56333333333333,,0.4335811138153076,0.29002904891967773,0.4335811138153076,,0.19339346885681152,0.05917787551879883,0.19339346885681152,
87,85.07000000000001,79.17999999999999,85.07000000000001,,96.87,90.87833333333334,96.87,,0.4357290267944336,0.2952547073364258,0.4357290267944336,,0.1826171875,0.05851268768310547,0.1826171875,
88,84.96000000000001,76.7,84.96000000000001,,96.40333333333334,90.23,96.40333333333334,,0.43643951416015625,0.2998473644256592,0.43643951416015625,,0.18454957008361816,0.05801081657409668,0.18454957008361816,
89,84.76,78.36,84.76,,96.45833333333333,90.985,96.45833333333333,,0.4356379508972168,0.2916245460510254,0.4356379508972168,,0.1904621124267578,0.05872297286987305,0.1904621124267578,
90,84.39,77.99000000000001,84.39,,96.50666666666666,90.48333333333333,96.50666666666666,,0.43235182762145996,0.29427576065063477,0.43235182762145996,,0.19037365913391113,0.057713985443115234,0.19037365913391113,
91,84.19,78.14999999999999,84.19,,96.36,91.04833333333333,96.36,,0.4444093704223633,0.29392218589782715,0.4444093704223633,,0.18334555625915527,0.05788064002990723,0.18334555625915527,
92,84.42,77.58,84.42,,96.345,90.78,96.345,,0.4382650852203369,0.29191017150878906,0.4382650852203369,,0.1861116886138916,0.05842852592468262,0.1861116886138916,
93,84.82,78.71000000000001,84.82,,96.74166666666667,90.81166666666667,96.74166666666667,,0.4371058940887451,0.2964513301849365,0.4371058940887451,,0.19662785530090332,0.059442996978759766,0.19662785530090332,
94,84.53,78.12,84.53,,96.64333333333333,91.13333333333333,96.64333333333333,,0.4320228099822998,0.2923147678375244,0.4320228099822998,,0.18759608268737793,0.058676719665527344,0.18759608268737793,
95,84.1,77.9,84.1,,96.71833333333333,90.315,96.71833333333333,,0.4353337287902832,0.2910473346710205,0.4353337287902832,,0.18170738220214844,0.06531167030334473,0.18170738220214844,
96,82.93,77.39,82.93,,95.82166666666667,91.02333333333334,95.82166666666667,,0.4405391216278076,0.2944345474243164,0.4405391216278076,,0.18215394020080566,0.06538867950439453,0.18215394020080566,
97,84.21,77.08,84.21,,96.48333333333333,90.25833333333333,96.48333333333333,,0.4314141273498535,0.2909102439880371,0.4314141273498535,,0.19082307815551758,0.0600743293762207,0.19082307815551758,
98,84.47,78.14999999999999,84.47,,96.69833333333332,90.64999999999999,96.69833333333332,,0.44080042839050293,0.29437732696533203,0.44080042839050293,,0.18624353408813477,0.05901765823364258,0.18624353408813477,
99,85.72,77.64,85.72,,96.92333333333333,90.57333333333332,96.92333333333333,,0.4344601631164551,0.2937588691711426,0.4344601631164551,,0.17942357063293457,0.05859184265136719,0.17942357063293457,
100,84.75,77.29,84.75,,96.735,90.33,96.735,,0.4360785484313965,0.29653048515319824,0.4360785484313965,,0.1873786449432373,0.05774259567260742,0.1873786449432373,
101,83.45,78.5,83.45,,96.42333333333333,90.68166666666667,96.42333333333333,,0.4336216449737549,0.29793763160705566,0.4336216449737549,,0.18065476417541504,0.06901073455810547,0.18065476417541504,
102,84.67,78.82000000000001,84.67,,96.515,90.64833333333333,96.515,,0.44150710105895996,0.29367876052856445,0.44150710105895996,,0.18668484687805176,0.07083296775817871,0.18668484687805176,
103,84.00999999999999,77.2,84.00999999999999,,96.61166666666666,90.11,96.61166666666666,,0.43516993522644043,0.29321980476379395,0.43516993522644043,,0.188889741897583,0.0728309154510498,0.188889741897583,
